filename;region_count;region_id;region_shape_attributes;region_attributes
boletus_edulis_208.jpg;5;0;"{""name"":""rect"",""x"":22,""y"":107,""width"":316,""height"":349}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_208.jpg;5;1;"{""name"":""rect"",""x"":364,""y"":330,""width"":150,""height"":161}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_208.jpg;5;2;"{""name"":""rect"",""x"":496,""y"":423,""width"":73,""height"":75}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_208.jpg;5;3;"{""name"":""rect"",""x"":566,""y"":133,""width"":206,""height"":276}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_208.jpg;5;4;"{""name"":""rect"",""x"":321,""y"":36,""width"":252,""height"":294}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_212.jpg;1;0;"{""name"":""rect"",""x"":41,""y"":39,""width"":130,""height"":119}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_215.jpg;1;0;"{""name"":""rect"",""x"":19,""y"":19,""width"":146,""height"":240}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_217.jpg;2;0;"{""name"":""rect"",""x"":107,""y"":307,""width"":179,""height"":185}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_217.jpg;2;1;"{""name"":""rect"",""x"":210,""y"":221,""width"":203,""height"":258}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_219.jpg;1;0;"{""name"":""rect"",""x"":24,""y"":30,""width"":146,""height"":143}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_220.jpg;1;0;"{""name"":""rect"",""x"":48,""y"":9,""width"":153,""height"":176}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_222.jpg;1;0;"{""name"":""rect"",""x"":32,""y"":98,""width"":124,""height"":123}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_223.jpg;1;0;"{""name"":""rect"",""x"":23,""y"":13,""width"":199,""height"":154}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_224.jpg;1;0;"{""name"":""rect"",""x"":318,""y"":157,""width"":213,""height"":180}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_228.jpg;1;0;"{""name"":""rect"",""x"":270,""y"":259,""width"":222,""height"":171}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_232.jpg;1;0;"{""name"":""rect"",""x"":28,""y"":49,""width"":138,""height"":131}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_233.jpg;1;0;"{""name"":""rect"",""x"":362,""y"":252,""width"":115,""height"":126}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_234.jpg;1;0;"{""name"":""rect"",""x"":270,""y"":186,""width"":324,""height"":296}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_235.jpg;4;0;"{""name"":""rect"",""x"":33,""y"":115,""width"":234,""height"":355}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_235.jpg;4;1;"{""name"":""rect"",""x"":525,""y"":174,""width"":234,""height"":314}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_235.jpg;4;2;"{""name"":""rect"",""x"":229,""y"":193,""width"":235,""height"":260}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_235.jpg;4;3;"{""name"":""rect"",""x"":313,""y"":40,""width"":301,""height"":181}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_236.jpg;2;0;"{""name"":""rect"",""x"":5,""y"":268,""width"":266,""height"":318}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_236.jpg;2;1;"{""name"":""rect"",""x"":164,""y"":6,""width"":365,""height"":408}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_239.jpg;1;0;"{""name"":""rect"",""x"":25,""y"":24,""width"":147,""height"":152}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_240.jpg;3;0;"{""name"":""rect"",""x"":13,""y"":257,""width"":256,""height"":248}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_240.jpg;3;1;"{""name"":""rect"",""x"":273,""y"":10,""width"":352,""height"":391}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_240.jpg;3;2;"{""name"":""rect"",""x"":565,""y"":222,""width"":206,""height"":216}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_241.jpg;1;0;"{""name"":""rect"",""x"":116,""y"":89,""width"":540,""height"":607}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_243.jpg;2;0;"{""name"":""rect"",""x"":286,""y"":47,""width"":199,""height"":188}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_243.jpg;2;1;"{""name"":""rect"",""x"":287,""y"":216,""width"":264,""height"":315}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_245.jpg;1;0;"{""name"":""rect"",""x"":108,""y"":68,""width"":276,""height"":300}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_246.jpg;2;0;"{""name"":""rect"",""x"":86,""y"":153,""width"":590,""height"":830}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_246.jpg;2;1;"{""name"":""rect"",""x"":635,""y"":57,""width"":702,""height"":818}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_247.jpg;1;0;"{""name"":""rect"",""x"":184,""y"":15,""width"":470,""height"":444}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_248.jpg;1;0;"{""name"":""rect"",""x"":14,""y"":36,""width"":167,""height"":202}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_249.jpg;1;0;"{""name"":""rect"",""x"":41,""y"":19,""width"":176,""height"":136}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_250.jpg;2;0;"{""name"":""rect"",""x"":292,""y"":309,""width"":183,""height"":214}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_250.jpg;2;1;"{""name"":""rect"",""x"":357,""y"":238,""width"":324,""height"":261}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_251.jpg;1;0;"{""name"":""rect"",""x"":7,""y"":2,""width"":497,""height"":501}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_253.jpg;1;0;"{""name"":""rect"",""x"":328,""y"":462,""width"":492,""height"":406}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_254.jpg;2;0;"{""name"":""rect"",""x"":95,""y"":17,""width"":678,""height"":689}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_254.jpg;2;1;"{""name"":""rect"",""x"":745,""y"":86,""width"":380,""height"":480}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_255.jpg;2;0;"{""name"":""rect"",""x"":107,""y"":48,""width"":449,""height"":527}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_255.jpg;2;1;"{""name"":""rect"",""x"":489,""y"":198,""width"":199,""height"":300}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_257.jpg;1;0;"{""name"":""rect"",""x"":51,""y"":19,""width"":139,""height"":139}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_258.jpg;3;0;"{""name"":""rect"",""x"":121,""y"":42,""width"":135,""height"":140}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_258.jpg;3;1;"{""name"":""rect"",""x"":76,""y"":13,""width"":91,""height"":88}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_258.jpg;3;2;"{""name"":""rect"",""x"":5,""y"":29,""width"":97,""height"":98}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_262.jpg;1;0;"{""name"":""rect"",""x"":220,""y"":130,""width"":914,""height"":544}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_263.jpg;1;0;"{""name"":""rect"",""x"":55,""y"":49,""width"":119,""height"":126}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_264.jpg;2;0;"{""name"":""rect"",""x"":14,""y"":57,""width"":105,""height"":111}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_264.jpg;2;1;"{""name"":""rect"",""x"":121,""y"":34,""width"":116,""height"":141}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_266.jpg;3;0;"{""name"":""rect"",""x"":90,""y"":107,""width"":88,""height"":95}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_266.jpg;3;1;"{""name"":""rect"",""x"":21,""y"":48,""width"":72,""height"":100}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_266.jpg;3;2;"{""name"":""rect"",""x"":115,""y"":15,""width"":90,""height"":102}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_268.jpg;1;0;"{""name"":""rect"",""x"":145,""y"":101,""width"":44,""height"":47}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_269.jpg;1;0;"{""name"":""rect"",""x"":255,""y"":230,""width"":274,""height"":251}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_270.jpg;3;0;"{""name"":""rect"",""x"":23,""y"":94,""width"":68,""height"":63}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_270.jpg;3;1;"{""name"":""rect"",""x"":160,""y"":82,""width"":78,""height"":71}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_270.jpg;3;2;"{""name"":""rect"",""x"":71,""y"":35,""width"":102,""height"":121}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_273.jpg;7;0;"{""name"":""rect"",""x"":16,""y"":119,""width"":41,""height"":45}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_273.jpg;7;1;"{""name"":""rect"",""x"":61,""y"":135,""width"":35,""height"":36}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_273.jpg;7;2;"{""name"":""rect"",""x"":82,""y"":87,""width"":51,""height"":62}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_273.jpg;7;3;"{""name"":""rect"",""x"":127,""y"":100,""width"":63,""height"":71}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_273.jpg;7;4;"{""name"":""rect"",""x"":181,""y"":61,""width"":81,""height"":117}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_273.jpg;7;5;"{""name"":""rect"",""x"":99,""y"":3,""width"":98,""height"":92}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_273.jpg;7;6;"{""name"":""rect"",""x"":6,""y"":40,""width"":104,""height"":77}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_274.jpg;2;0;"{""name"":""rect"",""x"":29,""y"":7,""width"":393,""height"":419}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_274.jpg;2;1;"{""name"":""rect"",""x"":424,""y"":105,""width"":226,""height"":305}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_278.jpg;2;0;"{""name"":""rect"",""x"":10,""y"":9,""width"":329,""height"":348}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_278.jpg;2;1;"{""name"":""rect"",""x"":229,""y"":22,""width"":395,""height"":449}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_279.jpg;1;0;"{""name"":""rect"",""x"":57,""y"":9,""width"":143,""height"":161}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_281.jpg;1;0;"{""name"":""rect"",""x"":63,""y"":61,""width"":78,""height"":78}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_282.jpg;3;0;"{""name"":""rect"",""x"":287,""y"":2,""width"":143,""height"":106}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_282.jpg;3;1;"{""name"":""rect"",""x"":133,""y"":9,""width"":183,""height"":103}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_282.jpg;3;2;"{""name"":""rect"",""x"":4,""y"":3,""width"":161,""height"":107}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_284.jpg;4;0;"{""name"":""rect"",""x"":56,""y"":86,""width"":81,""height"":71}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_284.jpg;4;1;"{""name"":""rect"",""x"":135,""y"":99,""width"":54,""height"":63}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_284.jpg;4;2;"{""name"":""rect"",""x"":156,""y"":14,""width"":110,""height"":128}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_284.jpg;4;3;"{""name"":""rect"",""x"":91,""y"":15,""width"":78,""height"":76}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_285.jpg;3;0;"{""name"":""rect"",""x"":115,""y"":42,""width"":98,""height"":103}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_285.jpg;3;1;"{""name"":""rect"",""x"":58,""y"":51,""width"":63,""height"":104}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_285.jpg;3;2;"{""name"":""rect"",""x"":9,""y"":15,""width"":67,""height"":79}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_288.jpg;1;0;"{""name"":""rect"",""x"":26,""y"":12,""width"":68,""height"":73}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_289.jpg;2;0;"{""name"":""rect"",""x"":47,""y"":164,""width"":321,""height"":353}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_289.jpg;2;1;"{""name"":""rect"",""x"":394,""y"":57,""width"":360,""height"":454}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_291.jpg;2;0;"{""name"":""rect"",""x"":4,""y"":14,""width"":164,""height"":132}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_291.jpg;2;1;"{""name"":""rect"",""x"":138,""y"":47,""width"":131,""height"":121}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_292.jpg;1;0;"{""name"":""rect"",""x"":59,""y"":9,""width"":149,""height"":151}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_294.jpg;4;0;"{""name"":""rect"",""x"":69,""y"":98,""width"":211,""height"":200}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_294.jpg;4;1;"{""name"":""rect"",""x"":155,""y"":280,""width"":279,""height"":223}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_294.jpg;4;2;"{""name"":""rect"",""x"":478,""y"":176,""width"":240,""height"":248}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_294.jpg;4;3;"{""name"":""rect"",""x"":281,""y"":25,""width"":267,""height"":274}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_297.jpg;1;0;"{""name"":""rect"",""x"":66,""y"":19,""width"":171,""height"":144}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_298.jpg;1;0;"{""name"":""rect"",""x"":94,""y"":38,""width"":128,""height"":96}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_299.jpg;1;0;"{""name"":""rect"",""x"":109,""y"":106,""width"":563,""height"":546}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_300.jpg;1;0;"{""name"":""rect"",""x"":85,""y"":8,""width"":134,""height"":126}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_301.jpg;1;0;"{""name"":""rect"",""x"":117,""y"":21,""width"":131,""height"":84}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_302.jpg;1;0;"{""name"":""rect"",""x"":41,""y"":28,""width"":545,""height"":507}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_303.jpg;1;0;"{""name"":""rect"",""x"":59,""y"":64,""width"":120,""height"":84}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_304.jpg;2;0;"{""name"":""rect"",""x"":28,""y"":44,""width"":316,""height"":484}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_304.jpg;2;1;"{""name"":""rect"",""x"":288,""y"":11,""width"":372,""height"":498}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_308.jpg;1;0;"{""name"":""rect"",""x"":78,""y"":5,""width"":188,""height"":161}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_309.jpg;3;0;"{""name"":""rect"",""x"":31,""y"":242,""width"":229,""height"":278}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_309.jpg;3;1;"{""name"":""rect"",""x"":171,""y"":8,""width"":330,""height"":348}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_309.jpg;3;2;"{""name"":""rect"",""x"":521,""y"":190,""width"":261,""height"":339}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_310.jpg;2;0;"{""name"":""rect"",""x"":52,""y"":114,""width"":360,""height"":394}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_310.jpg;2;1;"{""name"":""rect"",""x"":407,""y"":54,""width"":314,""height"":523}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_312.jpg;1;0;"{""name"":""rect"",""x"":808,""y"":280,""width"":331,""height"":276}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_317.jpg;2;0;"{""name"":""rect"",""x"":92,""y"":53,""width"":116,""height"":124}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_317.jpg;2;1;"{""name"":""rect"",""x"":140,""y"":109,""width"":64,""height"":68}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_321.jpg;2;0;"{""name"":""rect"",""x"":103,""y"":118,""width"":335,""height"":308}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_321.jpg;2;1;"{""name"":""rect"",""x"":404,""y"":221,""width"":138,""height"":151}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_323.jpg;1;0;"{""name"":""rect"",""x"":60,""y"":22,""width"":154,""height"":134}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_324.jpg;3;0;"{""name"":""rect"",""x"":97,""y"":22,""width"":160,""height"":147}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_324.jpg;3;1;"{""name"":""rect"",""x"":34,""y"":85,""width"":69,""height"":81}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_324.jpg;3;2;"{""name"":""rect"",""x"":3,""y"":94,""width"":64,""height"":82}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_326.jpg;2;0;"{""name"":""rect"",""x"":25,""y"":90,""width"":86,""height"":93}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_326.jpg;2;1;"{""name"":""rect"",""x"":112,""y"":31,""width"":122,""height"":115}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_327.jpg;5;0;"{""name"":""rect"",""x"":43,""y"":121,""width"":335,""height"":204}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_327.jpg;5;1;"{""name"":""rect"",""x"":182,""y"":334,""width"":251,""height"":239}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_327.jpg;5;2;"{""name"":""rect"",""x"":475,""y"":297,""width"":181,""height"":290}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_327.jpg;5;3;"{""name"":""rect"",""x"":334,""y"":11,""width"":245,""height"":264}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_327.jpg;5;4;"{""name"":""rect"",""x"":521,""y"":140,""width"":242,""height"":154}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_331.jpg;1;0;"{""name"":""rect"",""x"":8,""y"":44,""width"":768,""height"":674}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_332.jpg;2;0;"{""name"":""rect"",""x"":255,""y"":175,""width"":320,""height"":317}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_332.jpg;2;1;"{""name"":""rect"",""x"":538,""y"":287,""width"":201,""height"":201}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_333.jpg;1;0;"{""name"":""rect"",""x"":389,""y"":345,""width"":178,""height"":135}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_334.jpg;1;0;"{""name"":""rect"",""x"":69,""y"":14,""width"":149,""height"":148}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_335.jpg;4;0;"{""name"":""rect"",""x"":29,""y"":215,""width"":255,""height"":300}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_335.jpg;4;1;"{""name"":""rect"",""x"":222,""y"":264,""width"":191,""height"":240}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_335.jpg;4;2;"{""name"":""rect"",""x"":187,""y"":6,""width"":297,""height"":266}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_335.jpg;4;3;"{""name"":""rect"",""x"":406,""y"":142,""width"":384,""height"":400}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_337.jpg;1;0;"{""name"":""rect"",""x"":51,""y"":36,""width"":685,""height"":647}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_346.jpg;2;0;"{""name"":""rect"",""x"":181,""y"":171,""width"":259,""height"":282}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_346.jpg;2;1;"{""name"":""rect"",""x"":105,""y"":250,""width"":117,""height"":106}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_349.jpg;2;0;"{""name"":""rect"",""x"":59,""y"":26,""width"":39,""height"":66}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_349.jpg;2;1;"{""name"":""rect"",""x"":4,""y"":5,""width"":62,""height"":79}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_351.jpg;2;0;"{""name"":""rect"",""x"":57,""y"":62,""width"":79,""height"":90}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_351.jpg;2;1;"{""name"":""rect"",""x"":138,""y"":9,""width"":100,""height"":111}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_352.jpg;1;0;"{""name"":""rect"",""x"":124,""y"":58,""width"":143,""height"":119}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_353.jpg;2;0;"{""name"":""rect"",""x"":137,""y"":35,""width"":119,""height"":127}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_353.jpg;2;1;"{""name"":""rect"",""x"":8,""y"":29,""width"":137,""height"":140}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_355.jpg;1;0;"{""name"":""rect"",""x"":305,""y"":158,""width"":156,""height"":167}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_359.jpg;1;0;"{""name"":""rect"",""x"":49,""y"":52,""width"":486,""height"":410}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_361.jpg;4;0;"{""name"":""rect"",""x"":158,""y"":112,""width"":67,""height"":66}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_361.jpg;4;1;"{""name"":""rect"",""x"":4,""y"":27,""width"":137,""height"":146}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_361.jpg;4;2;"{""name"":""rect"",""x"":117,""y"":3,""width"":116,""height"":92}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_361.jpg;4;3;"{""name"":""rect"",""x"":227,""y"":11,""width"":47,""height"":107}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_365.jpg;1;0;"{""name"":""rect"",""x"":61,""y"":12,""width"":124,""height"":132}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_366.jpg;1;0;"{""name"":""rect"",""x"":64,""y"":14,""width"":195,""height"":149}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_367.jpg;1;0;"{""name"":""rect"",""x"":77,""y"":42,""width"":104,""height"":134}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_372.jpg;2;0;"{""name"":""rect"",""x"":6,""y"":88,""width"":155,""height"":174}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_372.jpg;2;1;"{""name"":""rect"",""x"":29,""y"":4,""width"":152,""height"":89}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_373.jpg;2;0;"{""name"":""rect"",""x"":49,""y"":6,""width"":119,""height"":124}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_373.jpg;2;1;"{""name"":""rect"",""x"":89,""y"":76,""width"":116,""height"":110}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_375.jpg;4;0;"{""name"":""rect"",""x"":65,""y"":93,""width"":129,""height"":174}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_375.jpg;4;1;"{""name"":""rect"",""x"":374,""y"":208,""width"":252,""height"":260}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_375.jpg;4;2;"{""name"":""rect"",""x"":130,""y"":163,""width"":255,""height"":313}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_375.jpg;4;3;"{""name"":""rect"",""x"":264,""y"":103,""width"":271,""height"":124}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
boletus_edulis_376.jpg;1;0;"{""name"":""rect"",""x"":28,""y"":51,""width"":122,""height"":124}";"{""Object"":""mushroom"",""Species"":""Boletus Edulis""}"
